project1,project2,project1_type,project2_type,imports_ratio1,imports_ratio2
ai_app/CodeGPT-master/,ai_app/langchain4j-0.24.0/,ai_app,ai_app,2.981171548117155,2.0408163265306123
ai_app/CodeGPT-master/,ai_app/langtorch-0.0.17/,ai_app,ai_app,2.301255230125523,2.410958904109589
ai_app/CodeGPT-master/,book_reader/TachiWeb-Server-develop/,ai_app,book_reader,1.8305439330543933,2.8973509933774833
ai_app/CodeGPT-master/,book_reader/commafeed-3.10.0/,ai_app,book_reader,2.1443514644351467,2.130977130977131
ai_app/CodeGPT-master/,book_reader/epub_viewer-0.2.0/,ai_app,book_reader,0.5230125523012552,27.027027027027028
ai_app/CodeGPT-master/,calculator/Calculator-master/,ai_app,calculator,0.7322175732217573,45.16129032258064
ai_app/CodeGPT-master/,calculator/LastCalc-master/,ai_app,calculator,0.889121338912134,3.68763557483731
ai_app/CodeGPT-master/,calculator/Simple-Java-Calculator-3.1.1/,ai_app,calculator,0.47071129707112974,40.909090909090914
ai_app/CodeGPT-master/,dev_environment/arduino-1.8.19/,ai_app,dev_environment,5.073221757322176,4.536950420954162
ai_app/CodeGPT-master/,dev_environment/go-lang-idea-plugin-master/,ai_app,dev_environment,6.119246861924686,1.5836491608012995
ai_app/CodeGPT-master/,dev_environment/netbeans-19/,ai_app,dev_environment,8.106694560669455,0.036741872934751174
ai_app/CodeGPT-master/,dev_environment/rstudio-main/,ai_app,dev_environment,0.8368200836820083,0.06490082342919726
ai_app/CodeGPT-master/,emulator_environment/Android-Debug-Database-1.0.6/,ai_app,emulator_environment,1.1506276150627615,6.707317073170732
ai_app/CodeGPT-master/,emulator_environment/AndroidGameBoyEmulator-master/,ai_app,emulator_environment,0.47071129707112974,1.2396694214876034
ai_app/CodeGPT-master/,emulator_environment/GhidraEmu-2.2/,ai_app,emulator_environment,1.2552301255230125,5.286343612334802
ai_app/CodeGPT-master/,emulator_environment/coffee-gb-coffee-gb-1.0.0/,ai_app,emulator_environment,1.6213389121338913,5.391304347826087
ai_app/CodeGPT-master/,emulator_environment/jpcsp-XLinkKai-v1.0/,ai_app,emulator_environment,4.184100418410042,0.6952289910489268
ai_app/CodeGPT-master/,emulator_environment/s3ninja-8.3.2/,ai_app,emulator_environment,1.4644351464435146,9.859154929577464
ai_app/CodeGPT-master/,emulator_environment/unidbg-0.9.7/,ai_app,emulator_environment,1.9874476987447698,0.6730428622033299
ai_app/CodeGPT-master/,graphic_editor/Photo-Mixer-Poto-Blender-master/,ai_app,graphic_editor,0.5230125523012552,1.5105740181268883
ai_app/CodeGPT-master/,graphic_editor/Pixelitor-4.3.1/,ai_app,graphic_editor,3.713389121338912,0.8227114716106605
ai_app/CodeGPT-master/,graphic_editor/WebVector-webvector-3.5/,ai_app,graphic_editor,1.1506276150627615,36.666666666666664
ai_app/CodeGPT-master/,graphic_editor/react-native-image-editor-2.3.0/,ai_app,graphic_editor,0.5230125523012552,15.873015873015872
ai_app/CodeGPT-master/,media_player/DJ-Native-Swing-master/,ai_app,media_player,3.6610878661087867,3.487792725460887
ai_app/CodeGPT-master/,media_player/DJNativeSwing-SWT-1-0-2/,ai_app,media_player,3.556485355648536,3.7321624588364433
ai_app/CodeGPT-master/,media_player/MediaPlayerSurface-master/,ai_app,media_player,0.10460251046025104,4.651162790697675
ai_app/CodeGPT-master/,media_player/XR3Player-3.128/,ai_app,media_player,2.405857740585774,1.3768332834480694
ai_app/CodeGPT-master/,media_player/vlcj-master/,ai_app,media_player,2.1443514644351467,2.7535258562793823
ai_app/CodeGPT-master/,media_player/vlcj-player-master/,ai_app,media_player,2.3535564853556483,8.538899430740038
ai_app/CodeGPT-master/,terminal_interface/KindleTERM-master/,ai_app,terminal_interface,1.4121338912133892,6.521739130434782
ai_app/CodeGPT-master/,terminal_interface/TerminalFX-master/,ai_app,terminal_interface,0.7845188284518828,15.789473684210526
ai_app/CodeGPT-master/,terminal_interface/jediterm-master/,ai_app,terminal_interface,1.778242677824268,4.370179948586118
ai_app/CodeGPT-master/,terminal_interface/jmxterm-1.0.4/,ai_app,terminal_interface,1.4644351464435146,3.5897435897435894
ai_app/CodeGPT-master/,terminal_interface/snowflake-1.0.4/,ai_app,terminal_interface,3.2949790794979084,5.097087378640777
ai_app/CodeGPT-master/,text_editor/Cypher-Notepad-master/,ai_app,text_editor,3.085774058577406,11.683168316831685
ai_app/CodeGPT-master/,text_editor/Simple-Java-Text-Editor-master/,ai_app,text_editor,0.9414225941422595,38.297872340425535
ai_app/CodeGPT-master/,text_editor/clopad-master/,ai_app,text_editor,1.2552301255230125,23.300970873786408
ai_app/CodeGPT-master/,text_voice_chat/OpenAudioMc-6.8.8/,ai_app,text_voice_chat,3.0334728033472804,1.1430823807646828
ai_app/CodeGPT-master/,text_voice_chat/simple-voice-chat-1.20.2/,ai_app,text_voice_chat,2.092050209205021,1.3008130081300813
ai_app/CodeGPT-master/,text_voice_chat/skoice-main/,ai_app,text_voice_chat,1.5167364016736402,4.957264957264957
ai_app/CodeGPT-master/,web_file_browser/Slide-6.7.1/,ai_app,web_file_browser,2.405857740585774,0.7232704402515724
ai_app/CodeGPT-master/,web_file_browser/htmlunit-3.8.0/,ai_app,web_file_browser,3.713389121338912,0.366697655200909
ai_app/chatgpt-java-1.0.2/,ai_app/chatgpt-spring-boot-starter-1.0.4/,ai_app,ai_app,2.608695652173913,3.488372093023256
ai_app/chatgpt-java-1.0.2/,ai_app/langchain4j-0.24.0/,ai_app,ai_app,13.043478260869565,0.5370569280343717
ai_app/chatgpt-java-1.0.2/,ai_app/langtorch-0.0.17/,ai_app,ai_app,13.91304347826087,0.8767123287671232
ai_app/chatgpt-java-1.0.2/,book_reader/TachiWeb-Server-develop/,ai_app,book_reader,7.82608695652174,0.7450331125827815
ai_app/chatgpt-java-1.0.2/,book_reader/commafeed-3.10.0/,ai_app,book_reader,10.434782608695652,0.6237006237006237
ai_app/chatgpt-java-1.0.2/,book_reader/epub_viewer-0.2.0/,ai_app,book_reader,3.4782608695652173,10.81081081081081
ai_app/chatgpt-java-1.0.2/,calculator/Calculator-master/,ai_app,calculator,4.3478260869565215,16.129032258064516
ai_app/chatgpt-java-1.0.2/,calculator/LastCalc-master/,ai_app,calculator,3.4782608695652173,0.8676789587852495
ai_app/chatgpt-java-1.0.2/,calculator/Simple-Java-Calculator-3.1.1/,ai_app,calculator,0.8695652173913043,4.545454545454546
ai_app/chatgpt-java-1.0.2/,dev_environment/arduino-1.8.19/,ai_app,dev_environment,11.304347826086957,0.608044901777362
ai_app/chatgpt-java-1.0.2/,dev_environment/go-lang-idea-plugin-master/,ai_app,dev_environment,6.956521739130435,0.10828370330265295
ai_app/chatgpt-java-1.0.2/,dev_environment/netbeans-19/,ai_app,dev_environment,10.434782608695652,0.0028445320981742846
ai_app/chatgpt-java-1.0.2/,dev_environment/rstudio-main/,ai_app,dev_environment,3.4782608695652173,0.016225205857299314
ai_app/chatgpt-java-1.0.2/,emulator_environment/Android-Debug-Database-1.0.6/,ai_app,emulator_environment,5.217391304347826,1.8292682926829267
ai_app/chatgpt-java-1.0.2/,emulator_environment/AndroidGameBoyEmulator-master/,ai_app,emulator_environment,3.4782608695652173,0.5509641873278237
ai_app/chatgpt-java-1.0.2/,emulator_environment/GhidraEmu-2.2/,ai_app,emulator_environment,2.608695652173913,0.6607929515418502
ai_app/chatgpt-java-1.0.2/,emulator_environment/coffee-gb-coffee-gb-1.0.0/,ai_app,emulator_environment,6.956521739130435,1.391304347826087
ai_app/chatgpt-java-1.0.2/,emulator_environment/jpcsp-XLinkKai-v1.0/,ai_app,emulator_environment,6.956521739130435,0.06952289910489268
ai_app/chatgpt-java-1.0.2/,emulator_environment/s3ninja-8.3.2/,ai_app,emulator_environment,5.217391304347826,2.112676056338028
ai_app/chatgpt-java-1.0.2/,emulator_environment/unidbg-0.9.7/,ai_app,emulator_environment,8.695652173913043,0.17711654268508678
ai_app/chatgpt-java-1.0.2/,graphic_editor/Photo-Mixer-Poto-Blender-master/,ai_app,graphic_editor,3.4782608695652173,0.6042296072507553
ai_app/chatgpt-java-1.0.2/,graphic_editor/Pixelitor-4.3.1/,ai_app,graphic_editor,7.82608695652174,0.10428736964078794
ai_app/chatgpt-java-1.0.2/,graphic_editor/WebVector-webvector-3.5/,ai_app,graphic_editor,0.8695652173913043,1.6666666666666667
ai_app/chatgpt-java-1.0.2/,graphic_editor/react-native-image-editor-2.3.0/,ai_app,graphic_editor,2.608695652173913,4.761904761904762
ai_app/chatgpt-java-1.0.2/,media_player/DJ-Native-Swing-master/,ai_app,media_player,5.217391304347826,0.29895366218236175
ai_app/chatgpt-java-1.0.2/,media_player/DJNativeSwing-SWT-1-0-2/,ai_app,media_player,5.217391304347826,0.3293084522502744
ai_app/chatgpt-java-1.0.2/,media_player/MediaPlayerSurface-master/,ai_app,media_player,0.8695652173913043,2.3255813953488373
ai_app/chatgpt-java-1.0.2/,media_player/XR3Player-3.128/,ai_app,media_player,6.086956521739131,0.20951810835079318
ai_app/chatgpt-java-1.0.2/,media_player/vlcj-master/,ai_app,media_player,5.217391304347826,0.4029550033579583
ai_app/chatgpt-java-1.0.2/,media_player/vlcj-player-master/,ai_app,media_player,5.217391304347826,1.1385199240986716
ai_app/chatgpt-java-1.0.2/,terminal_interface/KindleTERM-master/,ai_app,terminal_interface,3.4782608695652173,0.966183574879227
ai_app/chatgpt-java-1.0.2/,terminal_interface/TerminalFX-master/,ai_app,terminal_interface,4.3478260869565215,5.263157894736842
ai_app/chatgpt-java-1.0.2/,terminal_interface/jediterm-master/,ai_app,terminal_interface,6.956521739130435,1.0282776349614395
ai_app/chatgpt-java-1.0.2/,terminal_interface/jmxterm-1.0.4/,ai_app,terminal_interface,5.217391304347826,0.7692307692307693
ai_app/chatgpt-java-1.0.2/,terminal_interface/snowflake-1.0.4/,ai_app,terminal_interface,6.956521739130435,0.6472491909385114
ai_app/chatgpt-java-1.0.2/,text_editor/Cypher-Notepad-master/,ai_app,text_editor,5.217391304347826,1.188118811881188
ai_app/chatgpt-java-1.0.2/,text_editor/Simple-Java-Text-Editor-master/,ai_app,text_editor,0.8695652173913043,2.127659574468085
ai_app/chatgpt-java-1.0.2/,text_editor/clopad-master/,ai_app,text_editor,4.3478260869565215,4.854368932038835
ai_app/chatgpt-java-1.0.2/,text_voice_chat/OpenAudioMc-6.8.8/,ai_app,text_voice_chat,13.91304347826087,0.31533307055577453
ai_app/chatgpt-java-1.0.2/,text_voice_chat/simple-voice-chat-1.20.2/,ai_app,text_voice_chat,7.82608695652174,0.2926829268292683
ai_app/chatgpt-java-1.0.2/,text_voice_chat/skoice-main/,ai_app,text_voice_chat,6.956521739130435,1.3675213675213675
ai_app/chatgpt-java-1.0.2/,web_file_browser/Slide-6.7.1/,ai_app,web_file_browser,13.91304347826087,0.25157232704402516
ai_app/chatgpt-java-1.0.2/,web_file_browser/htmlunit-3.8.0/,ai_app,web_file_browser,8.695652173913043,0.05164755707055056
ai_app/chatgpt-spring-boot-starter-1.0.4/,ai_app/langchain4j-0.24.0/,ai_app,ai_app,16.27906976744186,0.5012531328320802
ai_app/chatgpt-spring-boot-starter-1.0.4/,ai_app/langtorch-0.0.17/,ai_app,ai_app,10.465116279069768,0.4931506849315068
ai_app/chatgpt-spring-boot-starter-1.0.4/,book_reader/TachiWeb-Server-develop/,ai_app,book_reader,4.651162790697675,0.33112582781456956
ai_app/chatgpt-spring-boot-starter-1.0.4/,book_reader/commafeed-3.10.0/,ai_app,book_reader,11.627906976744185,0.5197505197505198
ai_app/chatgpt-spring-boot-starter-1.0.4/,book_reader/epub_viewer-0.2.0/,ai_app,book_reader,4.651162790697675,10.81081081081081
ai_app/chatgpt-spring-boot-starter-1.0.4/,calculator/Calculator-master/,ai_app,calculator,3.488372093023256,9.67741935483871
ai_app/chatgpt-spring-boot-starter-1.0.4/,calculator/LastCalc-master/,ai_app,calculator,5.813953488372093,1.0845986984815619
ai_app/chatgpt-spring-boot-starter-1.0.4/,calculator/Simple-Java-Calculator-3.1.1/,ai_app,calculator,1.1627906976744187,4.545454545454546
ai_app/chatgpt-spring-boot-starter-1.0.4/,dev_environment/arduino-1.8.19/,ai_app,dev_environment,5.813953488372093,0.23386342376052385
ai_app/chatgpt-spring-boot-starter-1.0.4/,dev_environment/go-lang-idea-plugin-master/,ai_app,dev_environment,5.813953488372093,0.0676773145641581
ai_app/chatgpt-spring-boot-starter-1.0.4/,dev_environment/netbeans-19/,ai_app,dev_environment,6.976744186046512,0.0014222660490871423
ai_app/chatgpt-spring-boot-starter-1.0.4/,dev_environment/rstudio-main/,ai_app,dev_environment,5.813953488372093,0.020281507321624145
ai_app/chatgpt-spring-boot-starter-1.0.4/,emulator_environment/Android-Debug-Database-1.0.6/,ai_app,emulator_environment,4.651162790697675,1.2195121951219512
ai_app/chatgpt-spring-boot-starter-1.0.4/,emulator_environment/AndroidGameBoyEmulator-master/,ai_app,emulator_environment,3.488372093023256,0.4132231404958678
ai_app/chatgpt-spring-boot-starter-1.0.4/,emulator_environment/GhidraEmu-2.2/,ai_app,emulator_environment,3.488372093023256,0.6607929515418502
ai_app/chatgpt-spring-boot-starter-1.0.4/,emulator_environment/coffee-gb-coffee-gb-1.0.0/,ai_app,emulator_environment,4.651162790697675,0.6956521739130435
ai_app/chatgpt-spring-boot-starter-1.0.4/,emulator_environment/jpcsp-XLinkKai-v1.0/,ai_app,emulator_environment,5.813953488372093,0.04345181194055792
ai_app/chatgpt-spring-boot-starter-1.0.4/,emulator_environment/s3ninja-8.3.2/,ai_app,emulator_environment,3.488372093023256,1.056338028169014
ai_app/chatgpt-spring-boot-starter-1.0.4/,emulator_environment/unidbg-0.9.7/,ai_app,emulator_environment,5.813953488372093,0.08855827134254339
ai_app/chatgpt-spring-boot-starter-1.0.4/,graphic_editor/Photo-Mixer-Poto-Blender-master/,ai_app,graphic_editor,3.488372093023256,0.4531722054380665
ai_app/chatgpt-spring-boot-starter-1.0.4/,graphic_editor/Pixelitor-4.3.1/,ai_app,graphic_editor,4.651162790697675,0.046349942062572425
ai_app/chatgpt-spring-boot-starter-1.0.4/,graphic_editor/WebVector-webvector-3.5/,ai_app,graphic_editor,0.0,0.0
ai_app/chatgpt-spring-boot-starter-1.0.4/,graphic_editor/react-native-image-editor-2.3.0/,ai_app,graphic_editor,2.3255813953488373,3.1746031746031744
ai_app/chatgpt-spring-boot-starter-1.0.4/,media_player/DJ-Native-Swing-master/,ai_app,media_player,5.813953488372093,0.2491280518186348
ai_app/chatgpt-spring-boot-starter-1.0.4/,media_player/DJNativeSwing-SWT-1-0-2/,ai_app,media_player,5.813953488372093,0.27442371020856204
ai_app/chatgpt-spring-boot-starter-1.0.4/,media_player/MediaPlayerSurface-master/,ai_app,media_player,0.0,0.0
ai_app/chatgpt-spring-boot-starter-1.0.4/,media_player/XR3Player-3.128/,ai_app,media_player,5.813953488372093,0.149655791679138
ai_app/chatgpt-spring-boot-starter-1.0.4/,media_player/vlcj-master/,ai_app,media_player,4.651162790697675,0.2686366689053056
ai_app/chatgpt-spring-boot-starter-1.0.4/,media_player/vlcj-player-master/,ai_app,media_player,3.488372093023256,0.5692599620493358
ai_app/chatgpt-spring-boot-starter-1.0.4/,terminal_interface/KindleTERM-master/,ai_app,terminal_interface,3.488372093023256,0.7246376811594203
ai_app/chatgpt-spring-boot-starter-1.0.4/,terminal_interface/TerminalFX-master/,ai_app,terminal_interface,4.651162790697675,4.2105263157894735
ai_app/chatgpt-spring-boot-starter-1.0.4/,terminal_interface/jediterm-master/,ai_app,terminal_interface,4.651162790697675,0.5141388174807198
ai_app/chatgpt-spring-boot-starter-1.0.4/,terminal_interface/jmxterm-1.0.4/,ai_app,terminal_interface,5.813953488372093,0.641025641025641
ai_app/chatgpt-spring-boot-starter-1.0.4/,terminal_interface/snowflake-1.0.4/,ai_app,terminal_interface,6.976744186046512,0.48543689320388345
