filename1,filename2,project1_type,project2_type,dependency_ratio,project1,project2,filepath1,filepath2
ChatGPT.java,ImageRequest.java,/ai_app/,/ai_app/,23.33333333333333,ChatGPT-1.0.2,chatgpt-spring-boot-starter-1.0.4,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/chatgpt-spring-boot-starter-1.0.4/chatgpt-spring-boot-starter-1.0.4/src/main/java/io/github/flashvayne/chatgpt/dto/image/ImageRequest.java
ChatGPT.java,ImageResponse.java,/ai_app/,/ai_app/,23.33333333333333,ChatGPT-1.0.2,chatgpt-spring-boot-starter-1.0.4,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/chatgpt-spring-boot-starter-1.0.4/chatgpt-spring-boot-starter-1.0.4/src/main/java/io/github/flashvayne/chatgpt/dto/image/ImageResponse.java
ChatGPT.java,DefaultChatgptService.java,/ai_app/,/ai_app/,58.620689655172406,ChatGPT-1.0.2,chatgpt-spring-boot-starter-1.0.4,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/chatgpt-spring-boot-starter-1.0.4/chatgpt-spring-boot-starter-1.0.4/src/main/java/io/github/flashvayne/chatgpt/service/impl/DefaultChatgptService.java
ChatGPT.java,ConversationalChain.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/chain/ConversationalChain.java
ChatGPT.java,ConversationalRetrievalChain.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/chain/ConversationalRetrievalChain.java
ChatGPT.java,Judge0JavaScriptEngine.java,/ai_app/,/ai_app/,69.23076923076923,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/code/Judge0JavaScriptEngine.java
ChatGPT.java,AbstractS3Loader.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/data/document/AbstractS3Loader.java
ChatGPT.java,S3DirectoryLoader.java,/ai_app/,/ai_app/,31.666666666666664,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/data/document/S3DirectoryLoader.java
ChatGPT.java,S3FileLoader.java,/ai_app/,/ai_app/,38.333333333333336,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/data/document/S3FileLoader.java
ChatGPT.java,MsOfficeDocumentParser.java,/ai_app/,/ai_app/,20.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/data/document/parser/MsOfficeDocumentParser.java
ChatGPT.java,PdfDocumentParser.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/data/document/parser/PdfDocumentParser.java
ChatGPT.java,HtmlTextExtractor.java,/ai_app/,/ai_app/,31.666666666666664,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/main/java/dev/langchain4j/data/document/transformer/HtmlTextExtractor.java
ChatGPT.java,S3DirectoryLoaderIT.java,/ai_app/,/ai_app/,36.66666666666666,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/test/java/dev/langchain4j/data/document/S3DirectoryLoaderIT.java
ChatGPT.java,S3DirectoryLoaderTest.java,/ai_app/,/ai_app/,38.333333333333336,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/test/java/dev/langchain4j/data/document/S3DirectoryLoaderTest.java
ChatGPT.java,S3FileLoaderIT.java,/ai_app/,/ai_app/,36.66666666666666,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/test/java/dev/langchain4j/data/document/S3FileLoaderIT.java
ChatGPT.java,S3FileLoaderTest.java,/ai_app/,/ai_app/,38.333333333333336,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/test/java/dev/langchain4j/data/document/S3FileLoaderTest.java
ChatGPT.java,TestUtils.java,/ai_app/,/ai_app/,50.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/test/java/dev/langchain4j/internal/TestUtils.java
ChatGPT.java,AiServicesIT.java,/ai_app/,/ai_app/,48.64864864864865,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j/src/test/java/dev/langchain4j/service/AiServicesIT.java
ChatGPT.java,BedrockAI21LabsChatModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockAI21LabsChatModel.java
ChatGPT.java,BedrockAI21LabsChatModelResponse.java,/ai_app/,/ai_app/,38.23529411764706,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockAI21LabsChatModelResponse.java
ChatGPT.java,BedrockAnthropicChatModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockAnthropicChatModel.java
ChatGPT.java,BedrockAnthropicChatModelResponse.java,/ai_app/,/ai_app/,38.23529411764706,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockAnthropicChatModelResponse.java
ChatGPT.java,BedrockCohereChatModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockCohereChatModel.java
ChatGPT.java,BedrockCohereChatModelResponse.java,/ai_app/,/ai_app/,38.23529411764706,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockCohereChatModelResponse.java
ChatGPT.java,BedrockStabilityAIChatModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockStabilityAIChatModel.java
ChatGPT.java,BedrockStabilityAIChatModelResponse.java,/ai_app/,/ai_app/,38.23529411764706,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockStabilityAIChatModelResponse.java
ChatGPT.java,BedrockTitanChatModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockTitanChatModel.java
ChatGPT.java,BedrockTitanChatModelResponse.java,/ai_app/,/ai_app/,38.23529411764706,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockTitanChatModelResponse.java
ChatGPT.java,BedrockTitanEmbeddingModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockTitanEmbeddingModel.java
ChatGPT.java,BedrockTitanEmbeddingResponse.java,/ai_app/,/ai_app/,38.23529411764706,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/BedrockTitanEmbeddingResponse.java
ChatGPT.java,AbstractBedrockChatModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/internal/AbstractBedrockChatModel.java
ChatGPT.java,AbstractBedrockEmbeddingModel.java,/ai_app/,/ai_app/,33.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-bedrock/src/main/java/dev/langchain4j/model/bedrock/internal/AbstractBedrockEmbeddingModel.java
ChatGPT.java,AstraDbEmbeddingConfiguration.java,/ai_app/,/ai_app/,32.075471698113205,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-cassandra/src/main/java/dev/langchain4j/store/embedding/cassandra/AstraDbEmbeddingConfiguration.java
ChatGPT.java,CassandraEmbeddingConfiguration.java,/ai_app/,/ai_app/,32.075471698113205,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-cassandra/src/main/java/dev/langchain4j/store/embedding/cassandra/CassandraEmbeddingConfiguration.java
ChatGPT.java,CassandraEmbeddingStoreSupport.java,/ai_app/,/ai_app/,40.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-cassandra/src/main/java/dev/langchain4j/store/embedding/cassandra/CassandraEmbeddingStoreSupport.java
ChatGPT.java,CassandraChatMemoryStore.java,/ai_app/,/ai_app/,42.5531914893617,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-cassandra/src/main/java/dev/langchain4j/store/memory/chat/cassandra/CassandraChatMemoryStore.java
ChatGPT.java,ChromaApi.java,/ai_app/,/ai_app/,36.84210526315789,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-chroma/src/main/java/dev/langchain4j/store/embedding/chroma/ChromaApi.java
ChatGPT.java,ChromaClient.java,/ai_app/,/ai_app/,28.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-chroma/src/main/java/dev/langchain4j/store/embedding/chroma/ChromaClient.java
ChatGPT.java,Document.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-elasticsearch/src/main/java/dev/langchain4j/store/embedding/elasticsearch/Document.java
ChatGPT.java,ElasticsearchEmbeddingStore.java,/ai_app/,/ai_app/,22.41379310344828,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-elasticsearch/src/main/java/dev/langchain4j/store/embedding/elasticsearch/ElasticsearchEmbeddingStore.java
ChatGPT.java,ApiKeyInsertingInterceptor.java,/ai_app/,/ai_app/,25.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-hugging-face/src/main/java/dev/langchain4j/model/huggingface/ApiKeyInsertingInterceptor.java
ChatGPT.java,DefaultHuggingFaceClient.java,/ai_app/,/ai_app/,28.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-hugging-face/src/main/java/dev/langchain4j/model/huggingface/DefaultHuggingFaceClient.java
ChatGPT.java,HuggingFaceApi.java,/ai_app/,/ai_app/,28.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-hugging-face/src/main/java/dev/langchain4j/model/huggingface/HuggingFaceApi.java
ChatGPT.java,HuggingFaceEmbeddingModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-hugging-face/src/main/java/dev/langchain4j/model/huggingface/HuggingFaceEmbeddingModel.java
ChatGPT.java,LocalAiChatModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-local-ai/src/main/java/dev/langchain4j/model/localai/LocalAiChatModel.java
ChatGPT.java,LocalAiEmbeddingModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-local-ai/src/main/java/dev/langchain4j/model/localai/LocalAiEmbeddingModel.java
ChatGPT.java,LocalAiLanguageModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-local-ai/src/main/java/dev/langchain4j/model/localai/LocalAiLanguageModel.java
ChatGPT.java,LocalAiStreamingChatModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-local-ai/src/main/java/dev/langchain4j/model/localai/LocalAiStreamingChatModel.java
ChatGPT.java,LocalAiStreamingLanguageModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-local-ai/src/main/java/dev/langchain4j/model/localai/LocalAiStreamingLanguageModel.java
ChatGPT.java,CompletionRequest.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/CompletionRequest.java
ChatGPT.java,CompletionResponse.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/CompletionResponse.java
ChatGPT.java,EmbeddingRequest.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/EmbeddingRequest.java
